name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;802;0;848;3051;1668;3051;1418;0
header;36;74;36;110;1668;110;1668;74
A;847;127;847;155;868;155;868;127
B;966;179;966;195;975;195;975;179
B;1208;269;1208;286;1218;286;1218;269
D;1338;584;1338;610;1375;610;1375;584
B;849;802;849;828;870;828;870;802
A;1118;959;1118;975;1126;975;1126;959
B;1317;1049;1317;1065;1326;1065;1326;1049
C;847;1476;847;1505;867;1505;867;1476
B;887;1736;887;1755;901;1755;901;1736
A;1001;1781;1001;1798;1009;1798;1009;1781
B;990;1825;990;1844;1004;1844;1004;1825
D;1031;1872;1031;1889;1039;1889;1039;1872
B;1105;1916;1105;1935;1119;1935;1119;1916
A;1581;2096;1581;2113;1589;2113;1589;2096
D;853;2145;853;2172;874;2172;874;2145
B;983;2240;983;2258;997;2258;997;2240
B;1471;2281;1471;2297;1480;2297;1480;2281
A;892;2289;892;2305;900;2305;900;2289
B;1116;2421;1116;2437;1125;2437;1125;2421
A;951;2875;951;2875;954;2875;954;2875
