name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;185;0;256;3039;958;3039;958;0
header;200;74;200;113;1818;113;1818;74
A;547;652;547;668;555;668;555;652
A;754;728;754;728;754;728;754;728
B;646;1065;646;1082;655;1082;655;1065
B;473;1337;473;1354;487;1354;487;1337
A;682;1566;682;1582;690;1582;690;1566
D;317;1609;317;1624;326;1624;326;1609
B;474;1929;474;1946;484;1946;484;1929
A;475;2109;475;2125;484;2125;484;2109
A;321;2110;321;2126;331;2126;331;2110
D;293;2154;293;2173;308;2173;308;2154
D;353;2192;353;2218;387;2218;387;2192
B;663;2245;663;2261;672;2261;672;2245
A;911;2442;911;2468;918;2468;918;2442
B;607;2449;607;2472;625;2472;625;2449
A;628;2615;628;2616;629;2616;629;2615
