name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;419;0;258;3051;1031;3051;1008;0
header;226;101;226;156;1826;156;1826;101
B;443;727;443;743;452;743;452;727
B;624;865;624;884;638;884;638;865
D;435;1002;435;1021;448;1021;448;1002
A;890;1094;890;1112;904;1112;904;1094
B;569;1140;569;1159;583;1159;583;1140
B;968;1224;968;1240;990;1240;990;1224
B;1006;1234;1006;1250;1015;1250;1015;1234
A;929;1281;929;1296;937;1296;937;1281
B;927;1327;927;1344;936;1344;936;1327
B;678;1372;678;1390;692;1390;692;1372
A;852;1374;852;1390;861;1390;861;1374
B;460;1556;460;1573;469;1573;469;1556
B;840;1605;840;1622;850;1622;850;1605
A;414;1694;414;1699;420;1699;420;1694
A;414;1706;414;1711;419;1711;419;1706
B;391;1741;391;1757;400;1757;400;1741
A;902;1744;902;1761;910;1761;910;1744
B;840;1790;840;1807;849;1807;849;1790
A;813;1836;813;1852;821;1852;821;1836
B;439;1880;439;1896;449;1896;449;1880
A;830;2170;830;2181;837;2181;837;2170
B;606;2196;606;2211;628;2211;628;2196
B;847;2198;847;2213;870;2213;870;2198
B;554;2231;554;2247;575;2247;575;2231
B;293;2232;293;2247;316;2247;316;2232
B;832;2233;832;2249;854;2249;854;2233
A;396;2250;396;2258;403;2258;403;2250
B;293;2267;293;2283;317;2283;317;2267
B;329;2267;329;2293;337;2293;337;2267
A;796;2430;796;2445;804;2445;804;2430
A;904;2466;904;2481;913;2481;913;2466
A;444;2500;444;2516;452;2516;452;2500
B;593;2569;593;2586;606;2586;606;2569
A;1010;2570;1010;2585;1018;2585;1018;2570
D;342;2638;342;2655;351;2655;351;2638
A;311;2639;311;2644;316;2644;316;2639
B;311;2674;311;2691;320;2691;320;2674
A;835;2816;835;2832;843;2832;843;2816
A;664;2850;664;2854;669;2854;669;2850
B;689;2850;689;2866;697;2866;697;2850
