name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;804;0;18;3057;773;3057;1590;0
header;15;161;15;190;1594;190;1594;161
A;1428;101;1428;103;1430;103;1430;101
A;776;224;776;251;797;251;797;224
D;745;319;745;338;758;338;758;319
B;1036;365;1036;384;1052;384;1052;365
B;1185;414;1185;430;1194;430;1194;414
A;1378;586;1378;612;1384;612;1384;586
A;743;594;743;613;758;613;758;594
A;638;853;638;855;641;855;641;853
B;775;889;775;918;796;918;796;889
B;1206;1050;1206;1068;1219;1068;1219;1050
A;750;1141;750;1157;758;1157;758;1141
A;759;1469;759;1472;765;1472;765;1469
A;1073;1525;1073;1535;1078;1535;1078;1525
C;778;1560;778;1587;797;1587;797;1560
A;745;1948;745;1948;745;1948;745;1948
A;430;1992;430;1992;430;1992;430;1992
B;752;2059;752;2078;766;2078;766;2059
A;821;2065;821;2081;829;2081;829;2065
D;785;2226;785;2252;806;2252;806;2226
B;536;2241;536;2259;550;2259;550;2241
A;759;2303;759;2307;765;2307;765;2303
A;290;2379;290;2395;298;2395;298;2379
B;304;2439;304;2454;325;2454;325;2439
B;613;2439;613;2465;621;2465;621;2439
B;619;2475;619;2490;640;2490;640;2475
A;383;2476;383;2499;389;2499;389;2476
B;886;2479;886;2505;894;2505;894;2479
A;309;2552;309;2552;309;2552;309;2552
A;239;2562;239;2570;246;2570;246;2562
A;477;2609;477;2614;482;2614;482;2609
B;497;2610;497;2626;506;2626;506;2610
B;493;2645;493;2660;502;2660;502;2645
B;365;2681;365;2695;374;2695;374;2681
B;760;2715;760;2732;769;2732;769;2715
B;691;2751;691;2766;699;2766;699;2751
A;426;2760;426;2765;431;2765;431;2760
B;119;2856;119;2870;127;2870;127;2856
